Date,provincename,Construction,Transportation,Agriculture,Population,Station Name,Max Temp (Â°C),Total Snow (cm),Total Precip (mm),Min Temp (Â°C),Mean Temp (Â°C),Heat Deg Days (Â°C),Cool Deg Days (Â°C),Longitude (x),Latitude (y)
2020-04-01,Ontario,18.21808777,3.244170722,5.79643658,3881,Bancroft,11.7,1.927272727,0,-5.7,3,15,0,-77.88,45.07
2020-05-01,Ontario,19.51550193,3.217860014,5.853761364,3881,Bancroft,15.4,1.772727273,0.1,0.2,7.8,10.2,0,-77.88,45.07
2020-06-01,Ontario,21.69595633,3.54761582,5.719404236,3881,Bancroft,19.8,1.227272727,0,-0.5,9.7,8.3,0,-77.88,45.07
2020-07-01,Ontario,21.27334372,3.620813655,6.117719611,3881,Bancroft,30.7,1.672727273,0,11.7,21.2,0,3.2,-77.88,45.07
2020-08-01,Ontario,21.72930617,3.570387547,5.781981724,3881,Bancroft,30,2,0,11.2,20.6,0,2.6,-77.88,45.07
2020-09-01,Ontario,22.11470256,3.626837104,5.72595143,3881,Bancroft,25.9,1.881818182,0,11.4,18.6,0,0.6,-77.88,45.07
2020-10-01,Ontario,23.20424633,3.533168979,5.609617715,3881,Bancroft,16.3,2.054545455,1.3,4.7,10.5,7.5,0,-77.88,45.07
2020-11-01,Ontario,22.99908364,3.445723654,6.16000072,3881,Bancroft,6.3,2.054545455,9.7,-1.8,2.2,15.8,0,-77.88,45.07
2020-12-01,Ontario,23.6014456,3.442824379,5.814529801,3881,Bancroft,0.5,2.054545455,5.3,-4,-1.7,19.7,0,-77.88,45.07
2021-01-01,Ontario,22.71490935,3.507774677,5.709867461,3881,Bancroft,-0.5,2.054545455,4.3,-4.5,-2.5,20.5,0,-77.88,45.07
2021-02-01,Ontario,23.07315935,3.550737541,5.980612777,3881,Bancroft,-5.7,2.172727273,0,-23.7,-14.7,32.7,0,-77.88,45.07
2021-03-01,Ontario,25.13353405,3.872020596,5.964770019,3881,Bancroft,3.9,3.436363636,1.9,-18.1,-7.1,25.1,0,-77.88,45.07
2021-04-01,Ontario,23.54553437,3.629174247,5.920081061,3881,Bancroft,-1,3.318181818,0.1,-5.7,-3.4,21.4,0,-77.88,45.07
2021-05-01,Ontario,23.39516015,3.692074453,6.335151024,3881,Bancroft,11.4,4.872727273,0,-3.2,4.1,13.9,0,-77.88,45.07
2021-06-01,Ontario,23.45886802,3.804263442,6.027156689,3881,Bancroft,23.6,4.590909091,0,5.3,14.5,3.5,0,-77.88,45.07
2021-07-01,Ontario,22.56518654,3.867250936,6.333348086,3881,Bancroft,21.8,4.227272727,1.3,14.5,18.2,0,0.2,-77.88,45.07
2021-08-01,Ontario,23.05163027,3.849110077,6.210856374,3881,Bancroft,17.4,4.65,13.9,9.8,13.6,4.4,0,-77.88,45.07
2021-09-01,Ontario,23.35475212,3.963222508,6.385129584,3881,Bancroft,22.2,4.955555556,0,5.9,14,4,0,-77.88,45.07
2021-10-01,Ontario,23.53144167,3.959376578,6.093229404,3881,Bancroft,17.3,5.5625,26.8,0.6,8.9,9.1,0,-77.88,45.07
2021-11-01,Ontario,24.37638121,4.004897287,6.672666921,3881,Bancroft,6.9,6.357142857,2.2,1.1,4,14,0,-77.88,45.07
2021-12-01,Ontario,23.77735027,4.026480463,5.90001977,3881,Bancroft,0.7,7.416666667,0.3,-8.5,-3.9,21.9,0,-77.88,45.07
2013-01-01,Ontario,569.739356,275.1056887,47.40824919,141434,Barrie,-5.2,0.466666667,0.4,-14.5,-9.9,27.9,0,-79.55,44.48
2013-02-01,Ontario,553.4784668,271.8337505,50.62939408,141434,Barrie,-11.4,0.4,0.6,-16.9,-14.2,32.2,0,-79.55,44.48
2013-03-01,Ontario,568.3721223,280.7814894,47.3326321,141434,Barrie,-3.1,2.9875,0.2,-9.2,-6.2,24.2,0,-79.55,44.48
2013-04-01,Ontario,569.3179698,283.795978,51.21699094,141434,Barrie,2.3,2.655555556,0.5,-5.9,-1.8,19.8,0,-79.55,44.48
2013-05-01,Ontario,571.653788,277.433783,53.81767353,141434,Barrie,23.1,2.41,0,10.3,16.7,1.3,0,-79.55,44.48
2013-06-01,Ontario,569.6114241,280.3515074,50.15559637,141434,Barrie,24.4,2.736363636,1.1,17.4,20.9,0,2.9,-79.55,44.48
2013-07-01,Ontario,561.6117798,258.1456256,58.15302373,141434,Barrie,23.4,3.063636364,0,12.9,18.2,0,0.2,-79.55,44.48
2013-08-01,Ontario,617.5702656,274.2633187,53.99736837,141434,Barrie,23.1,3.009090909,21.1,12.2,17.7,0.3,0,-79.55,44.48
2013-09-01,Ontario,592.2171808,276.6313915,54.51526926,141434,Barrie,24.2,4.127272727,0,17.1,20.7,0,2.7,-79.55,44.48
2013-10-01,Ontario,593.2045192,281.0629101,53.6552092,141434,Barrie,23.3,4.509090909,0.2,6.1,14.7,3.3,0,-79.55,44.48
2013-11-01,Ontario,618.571477,281.0508331,52.65005,141434,Barrie,15.2,4.509090909,6,6.7,11,7,0,-79.55,44.48
2013-12-01,Ontario,574.1238434,281.4390999,48.83269097,141434,Barrie,1.2,4.663636364,4,-0.7,0.3,17.7,0,-79.55,44.48
2014-01-01,Ontario,563.2372756,305.0008178,47.98869741,141434,Barrie,-19.5,4.663636364,0,-25.7,-22.6,40.6,0,-79.55,44.48
2014-02-01,Ontario,567.3737095,301.694198,45.41554061,141434,Barrie,-1.5,3.518181818,12.5,-16.7,-9.1,27.1,0,-79.55,44.48
2014-03-01,Ontario,553.7583454,297.2730059,51.15150485,141434,Barrie,-5.4,3.518181818,4.7,-14.4,-9.9,27.9,0,-79.55,44.48
2014-04-01,Ontario,568.3114162,289.4308766,53.43582806,141434,Barrie,6.5,3.781818182,0,-0.7,2.9,15.1,0,-79.55,44.48
2014-05-01,Ontario,592.1317093,301.8958307,51.74159242,141434,Barrie,12.5,3.236363636,2.8,6.6,9.6,8.4,0,-79.55,44.48
2014-06-01,Ontario,600.4205051,300.6128353,52.10362714,141434,Barrie,25.7,2.936363636,0,6.2,16,2,0,-79.55,44.48
2014-07-01,Ontario,607.4343383,299.3599355,49.9708614,141434,Barrie,27.6,2.981818182,8.5,18,22.8,0,4.8,-79.55,44.48
2014-08-01,Ontario,620.6938506,300.0783952,48.30437258,141434,Barrie,25.8,2.072727273,0,11.3,18.6,0,0.6,-79.55,44.48
2014-09-01,Ontario,621.6063478,284.6907678,48.76949893,141434,Barrie,24.3,1.763636364,3.1,12.6,18.5,0,0.5,-79.55,44.48
2014-10-01,Ontario,623.9323841,283.6008802,53.68248071,141434,Barrie,16.2,1.763636364,0,10.9,13.6,4.4,0,-79.55,44.48
2014-11-01,Ontario,617.2776797,288.8673973,54.66723667,141434,Barrie,2,1.509090909,0.7,-3,-0.5,18.5,0,-79.55,44.48
2014-12-01,Ontario,581.1244818,288.3718288,52.12965379,141434,Barrie,0.7,1.509090909,0.5,-5.1,-2.2,20.2,0,-79.55,44.48
2015-01-01,Ontario,631.0971324,295.7703719,43.12971871,141434,Barrie,-3.5,0.736363636,2.5,-9.4,-6.5,24.5,0,-79.55,44.48
2015-02-01,Ontario,612.9574638,296.4169645,46.18678775,141434,Barrie,-6.2,0.781818182,1.3,-18,-12.1,30.1,0,-79.55,44.48
2015-03-01,Ontario,629.0695314,307.5508967,46.81949723,141434,Barrie,-3.8,0.5,0,-21.7,-12.8,30.8,0,-79.55,44.48
2015-04-01,Ontario,624.0212056,293.4396228,48.61402956,141434,Barrie,7.1,0.5,0,-7.9,-0.4,18.4,0,-79.55,44.48
2015-05-01,Ontario,634.4842683,301.7025525,51.94536392,141434,Barrie,20,0.436363636,0,4.5,12.3,5.7,0,-79.55,44.48
2015-06-01,Ontario,654.6779638,305.3411282,54.73819153,141434,Barrie,18.8,0.509090909,0,4,11.4,6.6,0,-79.55,44.48
2015-07-01,Ontario,642.3997353,297.0146713,51.95120699,141434,Barrie,18.9,0.445454545,0.5,12.7,15.8,2.2,0,-79.55,44.48
2015-08-01,Ontario,652.4864727,311.7082582,56.8474113,141434,Barrie,23.9,0.345454545,0,12.6,18.3,0,0.3,-79.55,44.48
2015-09-01,Ontario,649.4083513,313.7457556,56.61283962,141434,Barrie,28.2,0.445454545,0,15.6,21.9,0,3.9,-79.55,44.48
2015-10-01,Ontario,637.456713,308.7691033,51.76748224,141434,Barrie,14,2.109090909,0,1.5,7.8,10.2,0,-79.55,44.48
2015-11-01,Ontario,674.9798193,323.4918756,53.29392086,141434,Barrie,11.8,2.109090909,1.3,5.9,8.9,9.1,0,-79.55,44.48
2015-12-01,Ontario,646.5150997,314.0203329,50.11488597,141434,Barrie,5.4,2.309090909,1.8,-2,1.7,16.3,0,-79.55,44.48
2016-01-01,Ontario,646.5478978,314.8388139,50.61116715,141434,Barrie,-1.7,2.263636364,0.2,-4,-2.9,20.9,0,-79.55,44.48
2016-02-01,Ontario,643.3063551,306.4280789,49.88896812,141434,Barrie,4.2,2.654545455,1.1,-0.7,1.8,16.2,0,-79.55,44.48
2016-03-01,Ontario,640.2268703,323.3165746,55.08346994,141434,Barrie,-10.2,2.654545455,18.3,-14.4,-12.3,30.3,0,-79.55,44.48
2016-04-01,Ontario,622.7197634,316.0324616,47.59329835,141434,Barrie,11.2,2.654545455,0,-1.7,4.8,13.2,0,-79.55,44.48
2016-05-01,Ontario,656.9274353,310.1162129,53.13914417,141434,Barrie,9.1,2.636363636,2.2,4.2,6.7,11.3,0,-79.55,44.48
2016-06-01,Ontario,637.3168651,303.9887512,49.91695775,141434,Barrie,22.4,2.472727273,0,9.9,16.2,1.8,0,-79.55,44.48
2016-07-01,Ontario,621.6598953,304.7382773,55.77950252,141434,Barrie,17.1,2.8,4.3,10.7,13.9,4.1,0,-79.55,44.48
2016-08-01,Ontario,632.0079327,317.5857356,48.78607445,141434,Barrie,28.4,2.781818182,0,15.2,21.8,0,3.8,-79.55,44.48
2016-09-01,Ontario,636.4540661,319.9896529,50.63835128,141434,Barrie,20.7,1.936363636,0,12.1,16.4,1.6,0,-79.55,44.48
2016-10-01,Ontario,659.0381355,320.5743634,55.95488883,141434,Barrie,14.4,3.063636364,1.1,12.3,13.4,4.6,0,-79.55,44.48
2016-11-01,Ontario,658.7768145,315.1477823,50.74755083,141434,Barrie,13.8,2.863636364,0,3.5,8.7,9.3,0,-79.55,44.48
2016-12-01,Ontario,672.5808606,309.2263373,53.20142561,141434,Barrie,6.7,5.136363636,3.8,2.9,4.8,13.2,0,-79.55,44.48
2017-01-01,Ontario,659.5833709,320.0073282,53.72537835,141434,Barrie,-0.1,5.227272727,0.9,-12.3,-6.2,24.2,0,-79.55,44.48
2017-02-01,Ontario,648.2899416,311.9738439,53.6112457,141434,Barrie,-0.9,5.418181818,9,-7.7,-4.3,22.3,0,-79.55,44.48
2017-03-01,Ontario,646.2440145,311.2144696,53.48956824,141434,Barrie,11.3,5.618181818,12.4,-9.2,1.1,16.9,0,-79.55,44.48
2017-04-01,Ontario,637.3869107,330.2964557,53.68289693,141434,Barrie,9.2,5.518181818,0,-0.2,4.5,13.5,0,-79.55,44.48
2017-05-01,Ontario,662.5698525,328.7135507,56.79979984,141434,Barrie,14,5.536363636,25,3.6,8.8,9.2,0,-79.55,44.48
2017-06-01,Ontario,665.6486928,326.4934361,52.02613959,141434,Barrie,15.2,5.281818182,5.3,4.9,10.1,7.9,0,-79.55,44.48
2017-07-01,Ontario,637.3193807,328.1045755,50.88215318,141434,Barrie,24.1,5.218181818,2.1,13.9,19,0,1,-79.55,44.48
2017-08-01,Ontario,660.3663589,337.8957554,52.93667149,141434,Barrie,27.1,4.590909091,2.2,14.7,20.9,0,2.9,-79.55,44.48
2017-09-01,Ontario,680.9682946,331.0610686,54.78350507,141434,Barrie,17.3,3.5,0,3,10.2,7.8,0,-79.55,44.48
2017-10-01,Ontario,679.776497,339.5465139,49.34891147,141434,Barrie,16.7,3.5,0.2,-0.8,8,10,0,-79.55,44.48
2017-11-01,Ontario,677.0588916,326.5898178,50.23491185,141434,Barrie,5.5,1.245454545,1,1,3.3,14.7,0,-79.55,44.48
2017-12-01,Ontario,680.5043206,331.9120879,46.04023188,141434,Barrie,4.7,0.763636364,0.2,-2.2,1.3,16.7,0,-79.55,44.48
2018-01-01,Ontario,690.4795121,320.4879012,47.41449433,141434,Barrie,-12.1,0.745454545,2.1,-32,-22.1,40.1,0,-79.55,44.48
2018-02-01,Ontario,714.0600857,325.3116032,51.21124979,141434,Barrie,2.3,0.545454545,0.4,-11.8,-4.8,22.8,0,-79.55,44.48
2018-03-01,Ontario,717.202715,331.1729876,54.538555,141434,Barrie,4,0.545454545,0,-2.7,0.7,17.3,0,-79.55,44.48
2018-04-01,Ontario,713.1643593,329.2791677,53.19693871,141434,Barrie,-0.6,0.527272727,0.2,-7.9,-4.3,22.3,0,-79.55,44.48
2018-05-01,Ontario,723.7599492,324.7233004,54.11332843,141434,Barrie,27.4,1.945454545,0,-0.1,13.7,4.3,0,-79.55,44.48
2018-06-01,Ontario,737.967049,331.0978544,57.51182813,141434,Barrie,24.4,2.863636364,1.9,12.6,18.5,0,0.5,-79.55,44.48
2018-07-01,Ontario,712.3389439,344.4801347,61.17697937,141434,Barrie,33.7,2.690909091,0,21.8,27.8,0,9.8,-79.55,44.48
2018-08-01,Ontario,721.1936392,330.8008882,55.95899661,141434,Barrie,25,2.736363636,0,18.1,21.5,0,3.5,-79.55,44.48
2018-09-01,Ontario,716.2346351,332.0541751,52.96867529,141434,Barrie,26.9,2.763636364,0,10.7,18.8,0,0.8,-79.55,44.48
2018-10-01,Ontario,719.5763408,335.5288665,52.50965113,141434,Barrie,10.4,2.745454545,16.6,6.5,8.4,9.6,0,-79.55,44.48
2018-11-01,Ontario,660.1876361,322.7931117,46.46460415,141434,Barrie,8,2.763636364,10.3,2.9,5.5,12.5,0,-79.55,44.48
2018-12-01,Ontario,686.9979704,344.8773964,46.91980518,141434,Barrie,1.4,3.618181818,0.2,-6.7,-2.6,20.6,0,-79.55,44.48
2019-01-01,Ontario,675.2581427,325.8261217,50.22827704,141434,Barrie,0.8,3.618181818,0.9,-12.4,-5.8,23.8,0,-79.55,44.48
2019-02-01,Ontario,713.6938754,326.3557133,47.8692585,141434,Barrie,-10,3.98,0.3,-20.4,-15.2,33.2,0,-79.55,44.48
2019-03-01,Ontario,690.5359856,325.8875813,51.89219833,141434,Barrie,-2.7,4.382020202,0,-20.7,-11.7,29.7,0,-79.55,44.48
2019-04-01,Ontario,680.7082677,319.6812954,49.20640031,141434,Barrie,1,3.107272727,0.2,-10.6,-4.8,22.8,0,-79.55,44.48
2019-05-01,Ontario,693.899128,338.2795025,51.73623717,141434,Barrie,6.4,2.301212121,11.3,3.8,5.1,12.9,0,-79.55,44.48
2019-06-01,Ontario,688.798692,343.9991906,54.72547525,141434,Barrie,18.9,2.411313131,0,10.1,14.5,3.5,0,-79.55,44.48
2019-07-01,Ontario,695.7951401,339.503498,55.05383827,141434,Barrie,27.5,2.481010101,3.98,9.8,18.6,0,0.6,-79.55,44.48
2019-08-01,Ontario,709.3027673,326.8937758,57.23013055,141434,Barrie,25,2.634545455,4.422222222,9.4,17.2,0.8,0,-79.55,44.48
2019-09-01,Ontario,713.2645789,328.1119315,57.60183225,141434,Barrie,20.3,2.88,2.577777778,9.9,15.1,2.9,0,-79.55,44.48
2019-10-01,Ontario,731.8919389,338.2057855,58.97323382,141434,Barrie,28.2,3.185050505,1.433333333,13.8,21,0,3,-79.55,44.48
2019-11-01,Ontario,722.6315494,347.5876096,55.88872265,141434,Barrie,3.3,2.399191919,1.411111111,0.1,1.7,16.3,0,-79.55,44.48
2019-12-01,Ontario,712.8511831,341.88255,54.60325007,141434,Barrie,-4,2.640606061,1.666666667,-7.9,-6,24,0,-79.55,44.48
2020-01-01,Ontario,779.9414404,341.0023803,58.71222634,141434,Barrie,-0.6,2.278787879,1.988888889,-4.5,-2.5,20.5,0,-79.55,44.48
2020-02-01,Ontario,759.5966722,333.6153742,56.18505481,141434,Barrie,-1.2,1.876767677,2.7,-8.4,-4.8,22.8,0,-79.55,44.48
2020-03-01,Ontario,728.5792028,296.1336006,53.81870414,141434,Barrie,0.8,1.642424242,3.555555556,-19.1,-9.1,27.1,0,-79.55,44.48
2020-04-01,Ontario,592.3214178,220.0137599,52.74757288,141434,Barrie,10.3,1.803030303,2.655555556,-3.5,3.4,14.6,0,-79.55,44.48
2020-05-01,Ontario,634.5040116,218.2294155,53.26922841,141434,Barrie,14.5,1.965656566,2.655555556,4,9.3,8.7,0,-79.55,44.48
2020-06-01,Ontario,705.3967342,240.5928547,52.04657855,141434,Barrie,21.2,2.395959596,0,4,12.6,5.4,0,-79.55,44.48
2020-07-01,Ontario,691.6564059,245.5569988,55.67124846,141434,Barrie,29.3,2.933333333,0,14.9,22.1,0,4.1,-79.55,44.48
2020-08-01,Ontario,706.4810313,242.1371918,52.61603369,141434,Barrie,27.9,2.978787879,0,14,21,0,3,-79.55,44.48
2020-09-01,Ontario,719.011355,245.9654981,52.10615802,141434,Barrie,26.1,2.655555556,3.2,11.6,18.8,0,0.8,-79.55,44.48
2020-10-01,Ontario,754.4354961,239.6130962,51.04752121,141434,Barrie,14.6,2.441414141,3.2,6.1,10.3,7.7,0,-79.55,44.48
2020-11-01,Ontario,747.7650785,233.6827132,56.05600655,141434,Barrie,8.4,2.218181818,6.4,-2.2,3.1,14.9,0,-79.55,44.48
2020-12-01,Ontario,767.3495645,233.4860897,52.91222119,141434,Barrie,-1.8,2.309090909,7.9,-3.5,-2.6,20.6,0,-79.55,44.48
2021-01-01,Ontario,738.5257707,237.8909008,51.9597939,141434,Barrie,-0.3,2.309090909,3.2,-11.4,-5.8,23.8,0,-79.55,44.48
2021-02-01,Ontario,750.1734886,240.8045641,54.42357627,141434,Barrie,-4.7,2.309090909,0,-17.1,-10.9,28.9,0,-79.55,44.48
2021-03-01,Ontario,817.1620815,262.5933968,54.27940717,141434,Barrie,4.3,2.018181818,0.3,-16,-5.9,23.9,0,-79.55,44.48
2021-04-01,Ontario,765.5317328,246.1239989,53.87273765,141434,Barrie,-0.8,1.727272727,0.2,-4.3,-2.5,20.5,0,-79.55,44.48
2021-05-01,Ontario,760.6426427,250.3897766,57.64987431,141434,Barrie,13.6,1.145454545,1,-2.7,5.4,12.6,0,-79.55,44.48
2021-06-01,Ontario,762.7139653,257.9982298,54.84712587,141434,Barrie,22.8,0.709090909,0,7.7,15.2,2.8,0,-79.55,44.48
2021-07-01,Ontario,733.6578599,262.2699271,57.63346758,141434,Barrie,23.8,0.445454545,0,14.8,19.3,0,1.3,-79.55,44.48
2021-08-01,Ontario,749.4735176,261.0396471,56.51879301,141434,Barrie,17.6,0.49,0,11.7,14.7,3.3,0,-79.55,44.48
2021-09-01,Ontario,759.3288637,268.7785446,58.10467922,141434,Barrie,22.4,0.511111111,0,10.7,16.5,1.5,0,-79.55,44.48
2021-10-01,Ontario,765.0735395,268.5177207,55.44838757,141434,Barrie,18.7,0.55,0,9.4,14.1,3.9,0,-79.55,44.48
2021-11-01,Ontario,792.5449071,271.6048523,60.72126898,141434,Barrie,8.8,0.485714286,3.1,2.9,5.8,12.2,0,-79.55,44.48
2021-12-01,Ontario,773.0687216,273.0685841,53.69017991,141434,Barrie,3.1,0.566666667,0.3,-3,0,18,0,-79.55,44.48
2013-01-01,Ontario,13.92895902,5.162841343,8.856486112,3472,Blindriver,-4.8,1.85,0.2,-15.9,-10.4,28.4,0,-82.57,45.88
2013-02-01,Ontario,13.53141362,5.101437677,9.458238454,3472,Blindriver,-11,1.585714286,2.6,-19.5,-15.3,33.3,0,-82.57,45.88
2013-03-01,Ontario,13.89553296,5.269357709,8.842359844,3472,Blindriver,-4.1,1.3875,0.2,-11.2,-7.7,25.7,0,-82.57,45.88
2013-04-01,Ontario,13.91865699,5.325929883,9.568009297,3472,Blindriver,-3,1.233333333,0,-8.1,-5.6,23.6,0,-82.57,45.88
2013-05-01,Ontario,13.97576296,5.206532121,10.0538511,3472,Blindriver,18,1.11,0,8.4,13.2,4.8,0,-82.57,45.88
2013-06-01,Ontario,13.92583135,5.261288342,9.369726794,3472,Blindriver,19.5,2.336363636,8.1,11.9,15.7,2.3,0,-82.57,45.88
2013-07-01,Ontario,13.73025645,4.844555977,10.86375169,3472,Blindriver,22,2.318181818,0,11.8,16.9,1.1,0,-82.57,45.88
2013-08-01,Ontario,15.09832668,5.147032791,10.08742046,3472,Blindriver,21.8,2.1,0,13.4,17.6,0.4,0,-82.57,45.88
2013-09-01,Ontario,14.47849574,5.191473836,10.18417118,3472,Blindriver,22.4,2.363636364,0,13.7,18.1,0,0.1,-82.57,45.88
2013-10-01,Ontario,14.50263414,5.274639063,10.02350062,3472,Blindriver,20.4,2.490909091,0,14.4,17.4,0.6,0,-82.57,45.88
2013-11-01,Ontario,15.12280425,5.274412417,9.835723627,3472,Blindriver,12.4,2.554545455,14.6,3.1,7.8,10.2,0,-82.57,45.88
2013-12-01,Ontario,14.03615074,5.281698926,9.122590621,3472,Blindriver,1.3,2.381818182,0,-2.7,-0.7,18.7,0,-82.57,45.88
2014-01-01,Ontario,13.76999649,5.723875938,8.964921494,3472,Blindriver,-15.2,2.381818182,0.2,-26.5,-20.9,38.9,0,-82.57,45.88
2014-02-01,Ontario,13.87112381,5.66182141,8.484221872,3472,Blindriver,-7,2.636363636,3.1,-18.5,-12.8,30.8,0,-82.57,45.88
2014-03-01,Ontario,13.53825608,5.578849976,9.555775632,3472,Blindriver,-8.8,2.636363636,1.4,-21.2,-15,33,0,-82.57,45.88
2014-04-01,Ontario,13.89404882,5.43167865,9.98251733,3472,Blindriver,7.4,3.936363636,0.7,-4,1.7,16.3,0,-82.57,45.88
2014-05-01,Ontario,14.47640614,5.665605402,9.66601177,3472,Blindriver,7.9,2.609090909,6.2,2.2,5.1,12.9,0,-82.57,45.88
2014-06-01,Ontario,14.6790502,5.64152774,9.733644631,3472,Blindriver,21.7,2.609090909,0,13.4,17.6,0.4,0,-82.57,45.88
2014-07-01,Ontario,14.85052404,5.618014876,9.335215866,3472,Blindriver,23.7,2.590909091,2.8,16.7,20.2,0,2.2,-82.57,45.88
2014-08-01,Ontario,15.17469193,5.631498034,9.023893778,3472,Blindriver,23.6,2.363636364,0,10.6,17.1,0.9,0,-82.57,45.88
2014-09-01,Ontario,15.19700062,5.342722183,9.110785515,3472,Blindriver,23.7,2.236363636,14.3,14,18.9,0,0.9,-82.57,45.88
2014-10-01,Ontario,15.25386743,5.322268529,10.0285953,3472,Blindriver,14.6,2.172727273,0,9.3,12,6,0,-82.57,45.88
2014-11-01,Ontario,15.09117356,5.421103971,10.2125607,3472,Blindriver,1.8,1.690909091,0,-4.4,-1.3,19.3,0,-82.57,45.88
2014-12-01,Ontario,14.207302,5.411803757,9.738506753,3472,Blindriver,-2.9,1.690909091,0,-11.9,-7.4,25.4,0,-82.57,45.88
2015-01-01,Ontario,15.42903084,5.550650411,8.057200198,3472,Blindriver,-3.4,1.436363636,0.6,-8.9,-6.2,24.2,0,-82.57,45.88
2015-02-01,Ontario,14.98555314,5.562784856,8.628301009,3472,Blindriver,-17.1,1.436363636,0,-23.9,-20.5,38.5,0,-82.57,45.88
2015-03-01,Ontario,15.37946015,5.771732645,8.746499483,3472,Blindriver,-5,0.136363636,0,-13,-9,27,0,-82.57,45.88
2015-04-01,Ontario,15.25603894,5.506909812,9.081741787,3472,Blindriver,3.5,0.136363636,0.9,-5.5,-1,19,0,-82.57,45.88
2015-05-01,Ontario,15.51183937,5.661978198,9.704078974,3472,Blindriver,18.6,0.136363636,0,3.7,11.2,6.8,0,-82.57,45.88
2015-06-01,Ontario,16.00553382,5.73026246,10.225816,3472,Blindriver,18.5,0.236363636,0,5.5,12,6,0,-82.57,45.88
2015-07-01,Ontario,15.7053563,5.574001875,9.705170537,3472,Blindriver,19.4,0.363636364,0,13.2,16.3,1.7,0,-82.57,45.88
2015-08-01,Ontario,15.95195635,5.849752836,10.61984607,3472,Blindriver,25.6,0.381818182,0,15.8,20.7,0,2.7,-82.57,45.88
2015-09-01,Ontario,15.87670259,5.887990052,10.57602498,3472,Blindriver,23.8,0.381818182,0,17.4,20.6,0,2.6,-82.57,45.88
2015-10-01,Ontario,15.58450954,5.794594433,9.670848331,3472,Blindriver,13.2,0.481818182,0,5.3,9.3,8.7,0,-82.57,45.88
2015-11-01,Ontario,16.50187255,6.070893107,9.956007194,3472,Blindriver,11.9,0.527272727,1.1,8.3,10.1,7.9,0,-82.57,45.88
2015-12-01,Ontario,15.80596852,5.893142977,9.362121554,3472,Blindriver,6.1,0.527272727,2,1.4,3.8,14.2,0,-82.57,45.88
2016-01-01,Ontario,15.80677037,5.908503209,9.454833424,3472,Blindriver,-1,0.8,0.2,-4.6,-2.8,20.8,0,-82.57,45.88
2016-02-01,Ontario,15.7275213,5.750660997,9.319917121,3472,Blindriver,1.2,3.090909091,0,-5.9,-2.4,20.4,0,-82.57,45.88
2016-03-01,Ontario,15.65223421,6.067603277,10.29031856,3472,Blindriver,-5.9,3.090909091,2,-12.5,-9.2,27.2,0,-82.57,45.88
2016-04-01,Ontario,15.22422134,5.930904105,8.891055736,3472,Blindriver,3.1,3.090909091,0.5,-2.2,0.5,17.5,0,-82.57,45.88
2016-05-01,Ontario,16.06052878,5.81987531,9.927092868,3472,Blindriver,14.7,3.063636364,0,3.4,9.1,8.9,0,-82.57,45.88
2016-06-01,Ontario,15.58109055,5.704882731,9.325145954,3472,Blindriver,20.5,3,3,9.6,15.1,2.9,0,-82.57,45.88
2016-07-01,Ontario,15.19830974,5.718948904,10.42034663,3472,Blindriver,20.4,3.072727273,25.2,14.2,17.3,0.7,0,-82.57,45.88
2016-08-01,Ontario,15.45129804,5.960054019,9.11388204,3472,Blindriver,28.8,3.072727273,0,16.2,22.5,0,4.5,-82.57,45.88
2016-09-01,Ontario,15.55999688,6.005167748,9.459911777,3472,Blindriver,22.6,2.927272727,0,12.9,17.8,0.2,0,-82.57,45.88
2016-10-01,Ontario,16.11213107,6.016140868,10.4531111,3472,Blindriver,18,4.572727273,0.8,13,15.5,2.5,0,-82.57,45.88
2016-11-01,Ontario,16.10574231,5.914301544,9.480311693,3472,Blindriver,15.4,4.572727273,1.3,6.5,11,7,0,-82.57,45.88
2016-12-01,Ontario,16.44322293,5.803175231,9.938727861,3472,Blindriver,6.5,6.327272727,1,2.9,4.7,13.3,0,-82.57,45.88
2017-01-01,Ontario,16.12546096,6.005499458,10.03660914,3472,Blindriver,1.5,4.163636364,0,-12.2,-5.4,23.4,0,-82.57,45.88
2017-02-01,Ontario,15.84935977,5.854737017,10.01528766,3472,Blindriver,-2.4,4.163636364,0.4,-11.5,-7,25,0,-82.57,45.88
2017-03-01,Ontario,15.79934105,5.840486025,9.992556705,3472,Blindriver,2.2,4.163636364,18.6,-13.8,-5.8,23.8,0,-82.57,45.88
2017-04-01,Ontario,15.58280302,6.198593002,10.02867305,3472,Blindriver,11.8,4.090909091,0,-3.8,4,14,0,-82.57,45.88
2017-05-01,Ontario,16.19847431,6.16888701,10.61095162,3472,Blindriver,9,3.972727273,22.3,3.2,6.1,11.9,0,-82.57,45.88
2017-06-01,Ontario,16.27374564,6.127222662,9.719168935,3472,Blindriver,16.1,3.981818182,1.4,7.3,11.7,6.3,0,-82.57,45.88
2017-07-01,Ontario,15.58115205,6.157458521,9.505457188,3472,Blindriver,19,4.009090909,0,13.9,16.5,1.5,0,-82.57,45.88
2017-08-01,Ontario,16.14460341,6.341207206,9.8892683,3472,Blindriver,26.8,3.972727273,0,16.5,21.7,0,3.7,-82.57,45.88
2017-09-01,Ontario,16.6482785,6.212942306,10.23428117,3472,Blindriver,17.5,2.327272727,0,4.1,10.8,7.2,0,-82.57,45.88
